District,Metric_Type,Category,Latest_Year,Latest_Value,Year_5yr,Value_5yr,Year_10yr,Value_10yr,Start_Year,Start_Value,CAGR_5yr,CAGR_10yr,CAGR_15yr
Amherst-Pelham,NSS,Actual NSS (minus Req NSS),2024,6058.931852417268,2019,5364.706908583391,2014,3837.705249841872,2009,3406.991116046641,0.024636950946423708,0.04672463406005822,0.03912630226099467
Amherst-Pelham,NSS,Total Actual NSS per pupil,2024,24551.820392448975,2019,20278.871598046055,2014,17082.917141049966,2009,13277.524153248196,0.03898190187031236,0.03693651087656358,0.041832193127148365
Amherst-Pelham,Enrollment,Foundation Enrollment,2024,1274.0000000000002,2019,1433.0000000000002,2014,1581.0,2009,1801.0,-0.023247239009308363,-0.021358212868887838,-0.02281442434701264
Andover,Expenditure,Teachers,2024,9222.0,2019,7116.0,2014,5863.0,2009,5232.0,0.05321693996950816,0.04633444494646288,0.03850954417865715
Andover,Expenditure,"Insurance, Retirement and Other",2024,3306.0,2019,2844.0,2014,2457.0,2009,1932.0,0.030563250056560687,0.030124625533734184,0.03646119901729872
Andover,Expenditure,Pupil Services,2024,2676.0,2019,1361.0,2014,1089.0,2009,909.0,0.14478939285806303,0.0940717970157523,0.07463623880106574
Andover,Expenditure,Other Teaching Services,2024,2263.0,2019,1950.0,2014,1570.0,2009,988.0,0.03022002796858625,0.0372381697108044,0.056805765528751495
Andover,Expenditure,Operations and Maintenance,2024,2048.0,2019,1595.0,2014,1217.0,2009,1075.0,0.051268987726053705,0.05342576779594199,0.043906093200555274
Andover,Expenditure,Instructional Leadership,2024,1482.0,2019,1112.0,2014,871.0,2009,766.0,0.05912856996964444,0.0545884361488429,0.04497996091431866
Andover,Expenditure,Administration,2024,783.0,2019,422.0,2014,383.0,2009,288.0,0.131591983712529,0.0741286456184087,0.06895137836848986
Andover,Expenditure,"Guidance, Counseling and Testing",2024,780.0,2019,647.0,2014,521.0,2009,574.0,0.03809730698470015,0.04117969019141543,0.020654717781963372
Andover,Expenditure,Other,2024,989.0,2019,547.0,2014,352.0,2009,334.0,0.12574957856498692,0.1088310092995699,0.07505327939181172
Andover,Expenditure,Total PPE,2024,23549.0,2019,17594.0,2014,14323.0,2009,12098.0,0.06003834752191284,0.050978538901061965,0.045403442687736995
Andover,Enrollment,In-District FTE Pupils,2024,5488.2,2019,5967.5,2014,6169.9,2009,6170.3,-0.01660612190184929,-0.011639955138405877,-0.007779391095147359
Andover,Enrollment,Out-of-District FTE Pupils,2024,94.0,2019,121.5,2014,93.3,2009,115.8,-0.050029071184024554,0.0007477468650742836,-0.013808429014538381
Andover,NSS,Ch70 Aid,2024,2511.8473172488298,2019,1825.2647717484926,2014,1386.4448345117814,2009,1256.388795423957,0.06594175103824385,0.061228889960642796,0.04726826993073052
Andover,NSS,Req NSS (minus Ch70),2024,10495.788260713,2019,8604.819810508183,2014,8173.289387487717,2009,7432.39333781965,0.040530119801255315,0.02532564164610851,0.02327514414036358
Andover,NSS,Actual NSS (minus Req NSS),2024,8248.408265394315,2019,6667.546209866825,2014,3813.06763631921,2009,2801.3948005628704,0.04347205520720343,0.08021340897002482,0.0746483808926437
Andover,NSS,Total Actual NSS per pupil,2024,21256.043843356143,2019,17097.6307921235,2014,13372.80185831871,2009,11490.176933806477,0.04450205918696537,0.047432397653824676,0.041862439408879126
Andover,Enrollment,Foundation Enrollment,2024,5554.0,2019,5805.0,2014,6106.0,2009,5944.0,-0.008801285175056406,-0.009430600860030003,-0.004514042182557132
Argosy Collegiate Charter School (District),Expenditure,Teachers,2024,7956.0,2019,4533.0,2014,,2009,,0.11908174423116491,,
Argosy Collegiate Charter School (District),Expenditure,"Insurance, Retirement and Other",2024,1874.0,2019,2873.0,2014,,2009,,-0.08190675480748955,,
Argosy Collegiate Charter School (District),Expenditure,Pupil Services,2024,1609.0,2019,2175.0,2014,,2009,,-0.058502098056175345,,
Argosy Collegiate Charter School (District),Expenditure,Other Teaching Services,2024,926.0,2019,494.0,2014,,2009,,0.13390535825256822,,
Argosy Collegiate Charter School (District),Expenditure,Operations and Maintenance,2024,1427.0,2019,833.0,2014,,2009,,0.11366813710353374,,
Argosy Collegiate Charter School (District),Expenditure,Instructional Leadership,2024,2004.0,2019,815.0,2014,,2009,,0.19714848894001258,,
Argosy Collegiate Charter School (District),Expenditure,Administration,2024,2605.0,2019,1753.0,2014,,2009,,0.08244331416208239,,
Argosy Collegiate Charter School (District),Expenditure,"Guidance, Counseling and Testing",2024,1298.0,2019,384.0,2014,,2009,,0.27581790739423084,,
Argosy Collegiate Charter School (District),Expenditure,Other,2024,1061.0,2019,917.0,2014,,2009,,0.029601602029733165,,
Argosy Collegiate Charter School (District),Expenditure,Total PPE,2024,20760.0,2019,14777.0,2014,,2009,,0.07035591935600127,,
Argosy Collegiate Charter School (District),Enrollment,In-District FTE Pupils,2024,566.6,2019,458.9,2014,,2009,,0.04306579157420298,,
Argosy Collegiate Charter School (District),Enrollment,Out-of-District FTE Pupils,2024,0.0,2019,0.0,2014,,2009,,,,
Arlington,Expenditure,Teachers,2024,7673.0,2019,5271.0,2014,4275.0,2009,4078.0,0.07798926595218769,0.06023688235867941,0.043040563807210885
Arlington,Expenditure,"Insurance, Retirement and Other",2024,3333.0,2019,2387.0,2014,2202.0,2009,2433.0,0.06904645798657039,0.0423217492124397,0.021204877245577736
Arlington,Expenditure,Pupil Services,2024,2002.0,2019,1378.0,2014,1074.0,2009,660.0,0.07756374534657517,0.06425568604167786,0.07678255068566608
Arlington,Expenditure,Other Teaching Services,2024,1946.0,2019,1089.0,2014,883.0,2009,602.0,0.12311180269267585,0.08222662243414458,0.08135864430238438
Arlington,Expenditure,Operations and Maintenance,2024,1455.0,2019,1172.0,2014,1103.0,2009,1054.0,0.044208144686729955,0.028084349834660793,0.02172689499053937
Arlington,Expenditure,Instructional Leadership,2024,1189.0,2019,917.0,2014,794.0,2009,701.0,0.053325271104668115,0.04120473685239734,0.03585171426478717
Arlington,Expenditure,Administration,2024,689.0,2019,490.0,2014,547.0,2009,396.0,0.07054426280811721,0.023347633419742886,0.03761188055050457
Arlington,Expenditure,"Guidance, Counseling and Testing",2024,873.0,2019,626.0,2014,589.0,2009,324.0,0.06877917265514566,0.04013544184684359,0.06831161180763767
Arlington,Expenditure,Other,2024,714.0,2019,313.0,2014,455.0,2009,659.0,0.17931758614294857,0.046089111171732755,0.005358266289394287
Arlington,Expenditure,Total PPE,2024,19874.0,2019,13643.0,2014,11922.0,2009,10907.0,0.07813980686353417,0.05243096313392259,0.04081129875161449
Arlington,Enrollment,In-District FTE Pupils,2024,6065.0,2019,5957.9,2014,5080.1,2009,4723.2,0.0035696505613709295,0.017878296689566753,0.016809584606380046
Arlington,Enrollment,Out-of-District FTE Pupils,2024,97.2,2019,148.7,2014,151.0,2009,134.9,-0.0815171336062318,-0.04309476223843345,-0.021613869218053527
Arlington,NSS,Ch70 Aid,2024,3116.1961012995666,2019,2033.8674157303371,2014,2001.3901613224457,2009,1393.8899082568807,0.0890816189135315,0.0452719637954897,0.055098697895584525
Arlington,NSS,Req NSS (minus Ch70),2024,9362.435854715095,2019,7992.570095073466,2014,7241.114319856602,2009,6978.319982098904,0.032144446806252835,0.02602595032015187,0.019786358932150305
Arlington,NSS,Actual NSS (minus Req NSS),2024,5694.311904317228,2019,3306.401504003775,2014,2259.9610966164687,2009,2239.03024499102,0.1148517820688546,0.09681663563865661,0.06420530480801268
Arlington,NSS,Total Actual NSS per pupil,2024,18172.943860331892,2019,13332.839014807578,2014,11502.465577795518,2009,10611.240135346805,0.06389931662411885,0.04679932583143653,0.036519020922474166
Arlington,Enrollment,Foundation Enrollment,2024,6002.0,2019,5785.0,2014,5021.0,2009,4469.0,0.007392064686141175,0.018006560896999924,0.01985643950214455
Ashburnham-Westminster,Expenditure,Teachers,2024,5901.0,2019,4845.0,2014,4445.0,2009,4310.0,0.040222795389818655,0.028739427489527403,0.021166493492298155
Ashburnham-Westminster,Expenditure,"Insurance, Retirement and Other",2024,2298.0,2019,1930.0,2014,1568.0,2009,1254.0,0.03552012353140643,0.03896375369667604,0.0412064086155608
Ashburnham-Westminster,Expenditure,Pupil Services,2024,2180.0,2019,1725.0,2014,1695.0,2009,1272.0,0.04793290852183185,0.02548350503341812,0.03656838489260972
Ashburnham-Westminster,Expenditure,Other Teaching Services,2024,1553.0,2019,1310.0,2014,1240.0,2009,921.0,0.03461800509708768,0.022762926238051984,0.035446000710599224
Ashburnham-Westminster,Expenditure,Operations and Maintenance,2024,1462.0,2019,1103.0,2014,1182.0,2009,1115.0,0.05797248259794929,0.021487342629862294,0.018227527010228117
Ashburnham-Westminster,Expenditure,Instructional Leadership,2024,898.0,2019,681.0,2014,814.0,2009,700.0,0.05688040250497828,0.009869354220957804,0.016744627926150057
Ashburnham-Westminster,Expenditure,Administration,2024,458.0,2019,370.0,2014,395.0,2009,352.0,0.04359682893724748,0.014908379504348535,0.017704092538149308
Ashburnham-Westminster,Expenditure,"Guidance, Counseling and Testing",2024,707.0,2019,479.0,2014,325.0,2009,313.0,0.08097781274600213,0.08082057937673448,0.05582434521592172
Ashburnham-Westminster,Expenditure,Other,2024,751.0,2019,511.0,2014,503.0,2009,253.0,0.08004986602121189,0.04089565386347793,0.07522980504565036
Ashburnham-Westminster,Expenditure,Total PPE,2024,16208.0,2019,12954.0,2014,12167.0,2009,10490.0,0.045839660183267794,0.02909292394321672,0.029430258048421587
Ashburnham-Westminster,Enrollment,In-District FTE Pupils,2024,2246.7,2019,2356.7,2014,2282.1,2009,2428.8,-0.009514421228927317,-0.0015621384643286218,-0.005182181611841141
Ashburnham-Westminster,Enrollment,Out-of-District FTE Pupils,2024,89.1,2019,81.6,2014,82.4,2009,82.3,0.017741558918676015,0.007848025325463137,0.005306578728529798
Ashburnham-Westminster,NSS,Ch70 Aid,2024,6878.099474145486,2019,4982.053982300885,2014,4485.366548042704,2009,4380.528613819415,0.06662560433686737,0.04367925524980176,0.030535116544428087
Ashburnham-Westminster,NSS,Req NSS (minus Ch70),2024,6113.1858019281335,2019,5111.003539823008,2014,4923.175711743772,2009,3554.1920305214076,0.036459371716537126,0.021885474472955746,0.03681621467017515
Ashburnham-Westminster,NSS,Actual NSS (minus Req NSS),2024,1461.9527537262607,2019,1780.7243279646011,2014,787.2851423487544,2009,1172.3314963967782,-0.038681435808539444,0.06384933933426051,0.014827421318599265
Ashburnham-Westminster,NSS,Total Actual NSS per pupil,2024,14453.23802979988,2019,11873.781850088495,2014,10195.82740213523,2009,9107.052140737602,0.04010029103331303,0.035509930249737476,0.03127024849309623
Ashburnham-Westminster,Enrollment,Foundation Enrollment,2024,2282.0,2019,2260.0,2014,2248.0,2009,2359.0,0.0019393657730613079,0.0015022592033819837,-0.002209924445790823
Ashland,Expenditure,Teachers,2024,7111.0,2019,5765.0,2014,5160.0,2009,4341.0,0.04286063261446604,0.03259043473736489,0.03344981738583974
Ashland,Expenditure,"Insurance, Retirement and Other",2024,2457.0,2019,2028.0,2014,2114.0,2009,1980.0,0.0391241569508578,0.015149528750207919,0.01449364550143284
Ashland,Expenditure,Pupil Services,2024,1887.0,2019,1434.0,2014,1101.0,2009,1025.0,0.05643930240385786,0.055354723124061644,0.04152540791159587
Ashland,Expenditure,Other Teaching Services,2024,1521.0,2019,1249.0,2014,881.0,2009,831.0,0.04019163065718789,0.0561250181035029,0.04112261293239028
Ashland,Expenditure,Operations and Maintenance,2024,1152.0,2019,859.0,2014,1236.0,2009,1002.0,0.060454069500693874,-0.007013370396026342,0.009343484317312134
Ashland,Expenditure,Instructional Leadership,2024,801.0,2019,688.0,2014,825.0,2009,758.0,0.03088166530428582,-0.0029478903398681977,0.003685278094769595
Ashland,Expenditure,Administration,2024,662.0,2019,580.0,2014,441.0,2009,394.0,0.026800329052960592,0.04145843074242328,0.03519965321989993
Ashland,Expenditure,"Guidance, Counseling and Testing",2024,602.0,2019,630.0,2014,539.0,2009,423.0,-0.009051263265793641,0.011115510721340316,0.02380459623362663
Ashland,Expenditure,Other,2024,459.0,2019,403.0,2014,363.0,2009,374.0,0.02636427708116096,0.023742200482255615,0.01374658812426266
Ashland,Expenditure,Total PPE,2024,16652.0,2019,13636.0,2014,12660.0,2009,11128.0,0.040772676023175025,0.027787353703541795,0.02723534076708778
Ashland,Enrollment,In-District FTE Pupils,2024,2914.8,2019,2853.3,2014,2569.0,2009,2640.1,0.004274105573886633,0.0127085244508085,0.006620781886474081
Ashland,Enrollment,Out-of-District FTE Pupils,2024,53.9,2019,82.8,2014,137.6,2009,84.2,-0.08227685305478849,-0.08946418472707751,-0.02929981682073779
Ashland,NSS,Ch70 Aid,2024,3970.940471997182,2019,2369.6125532739247,2014,2210.366495288577,2009,1804.3919874312646,0.10877444288354865,0.06033454037633046,0.05399244801841041
Ashland,NSS,Req NSS (minus Ch70),2024,8976.657625924621,2019,7844.997287872918,2014,7232.362236628849,2009,6469.342498036135,0.027316758347145864,0.021841294020994217,0.0220770449515566
Ashland,NSS,Actual NSS (minus Req NSS),2024,2738.1377142303613,2019,3232.1607826423856,2014,2624.7104645355316,2009,1967.9644539444141,-0.032630331495748455,0.0042397054533418466,0.022262749758478417
Ashland,NSS,Total Actual NSS per pupil,2024,15685.735812152165,2019,13446.770623789229,2014,12067.439196452959,2009,10241.698939411814,0.031281862847478026,0.02657096724046082,0.028826619992876612
Ashland,Enrollment,Foundation Enrollment,2024,2839.0,2019,2581.0,2014,2468.0,2009,2546.0,0.019237696334104548,0.014102897803972114,0.007288323302246269
Assabet Valley Regional Vocational Technical,Expenditure,Teachers,2024,10490.0,2019,7621.0,2014,7493.0,2009,6881.0,0.06598895608527977,0.03421772232985831,0.028509392340865247
Assabet Valley Regional Vocational Technical,Expenditure,"Insurance, Retirement and Other",2024,4016.0,2019,2798.0,2014,2456.0,2009,2601.0,0.0749523136810204,0.05040440455072015,0.029382759229911404
Assabet Valley Regional Vocational Technical,Expenditure,Pupil Services,2024,3036.0,2019,2484.0,2014,2039.0,2009,2431.0,0.04095039696925684,0.040611100056195726,0.01492617678112973
Assabet Valley Regional Vocational Technical,Expenditure,Other Teaching Services,2024,540.0,2019,1380.0,2014,372.0,2009,361.0,-0.17109848255950522,0.0379706704630165,0.027209681194843238
Assabet Valley Regional Vocational Technical,Expenditure,Operations and Maintenance,2024,2285.0,2019,1545.0,2014,1745.0,2009,2151.0,0.08141289559186204,0.027327887083275604,0.004037005111116709
Assabet Valley Regional Vocational Technical,Expenditure,Instructional Leadership,2024,1813.0,2019,1685.0,2014,1158.0,2009,868.0,0.01475121451117234,0.04584885306336872,0.05032863376662711
Assabet Valley Regional Vocational Technical,Expenditure,Administration,2024,2411.0,2019,841.0,2014,952.0,2009,986.0,0.23446915496903786,0.0973774362572275,0.06142184046878696
Assabet Valley Regional Vocational Technical,Expenditure,"Guidance, Counseling and Testing",2024,1329.0,2019,1059.0,2014,920.0,2009,916.0,0.04646764242561363,0.03746562377922924,0.02512140170975896
Assabet Valley Regional Vocational Technical,Expenditure,Other,2024,3265.0,2019,1248.0,2014,1255.0,2009,1279.0,0.21208679552955645,0.10033251337791294,0.06447183795064593
Assabet Valley Regional Vocational Technical,Expenditure,Total PPE,2024,29185.0,2019,20661.0,2014,18390.0,2009,18474.0,0.07152343048257226,0.0472679114363761,0.030955493719109217
Assabet Valley Regional Vocational Technical,Enrollment,In-District FTE Pupils,2024,1098.5,2019,1129.2,2014,1046.5,2009,959.8,-0.005497593528686617,0.004861212534183368,0.009039004780875048
Assabet Valley Regional Vocational Technical,Enrollment,Out-of-District FTE Pupils,2024,2.8,2019,1.0,2014,1.6,2009,0.0,0.22865967908314722,0.057557050338252314,
Athol-Royalston,Expenditure,Teachers,2024,5830.0,2019,4817.0,2014,4824.0,2009,4463.0,0.03891108870483895,0.019121879538616104,0.017972653004692418
Athol-Royalston,Expenditure,"Insurance, Retirement and Other",2024,3241.0,2019,2833.0,2014,2849.0,2009,2180.0,0.027274461045807108,0.012974839011069994,0.02678969762894634
Athol-Royalston,Expenditure,Pupil Services,2024,2839.0,2019,2033.0,2014,1724.0,2009,1508.0,0.06906867105188308,0.051145446003332484,0.04307996414739601
Athol-Royalston,Expenditure,Other Teaching Services,2024,1934.0,2019,1354.0,2014,1292.0,2009,1084.0,0.07390919544361263,0.0411646050376111,0.039349981127011935
Athol-Royalston,Expenditure,Operations and Maintenance,2024,1630.0,2019,1187.0,2014,1000.0,2009,1100.0,0.06548509086295407,0.05007123159410942,0.026564703898665165
Athol-Royalston,Expenditure,Instructional Leadership,2024,1279.0,2019,1042.0,2014,1034.0,2009,822.0,0.04183889062414137,0.02149207255284158,0.02991151807316017
Athol-Royalston,Expenditure,Administration,2024,684.0,2019,430.0,2014,507.0,2009,414.0,0.09728016623197444,0.030397542535184785,0.03403931359993684
Athol-Royalston,Expenditure,"Guidance, Counseling and Testing",2024,637.0,2019,474.0,2014,482.0,2009,313.0,0.06089454941993311,0.028274910710673673,0.048511036893036596
Athol-Royalston,Expenditure,Other,2024,907.0,2019,504.0,2014,255.0,2009,454.0,0.12469651678802851,0.13528973387741727,0.04721718943134312
Athol-Royalston,Expenditure,Total PPE,2024,18981.0,2019,14674.0,2014,13967.0,2009,12338.0,0.052819971931028276,0.031149405215325388,0.029133277525698054
Athol-Royalston,Enrollment,In-District FTE Pupils,2024,1632.6,2019,1475.2,2014,1407.1,2009,1701.6,0.020483007974780865,0.014975321821993237,-0.002755872184256325
Athol-Royalston,Enrollment,Out-of-District FTE Pupils,2024,254.6,2019,378.1,2014,365.0,2009,312.3,-0.07604601184992965,-0.03537935290057004,-0.013525732541459945
Athol-Royalston,NSS,Ch70 Aid,2024,13393.279495990837,2019,9995.155350978135,2014,9899.617612977983,2009,8761.455938697318,0.060277332205179945,0.03068712549844932,0.02869677122370251
Athol-Royalston,NSS,Req NSS (minus Ch70),2024,2505.3436426116837,2019,1852.8688147295743,2014,1371.8783314020857,2009,0.0,0.062195669235032724,0.062074962213622076,
Athol-Royalston,NSS,Actual NSS (minus Req NSS),2024,-491.3777644680354,2019,466.303411967778,2014,217.43684820393975,2009,721.4238505747127,-0.41075452242326294,-0.32598642710602543,-0.11207481002802869
