District,YEAR,Component,Value
Boston,2009,Req NSS (minus Ch70),7580.696756410887
Boston,2010,Req NSS (minus Ch70),8405.136496758696
Boston,2011,Req NSS (minus Ch70),8753.79831695658
Boston,2012,Req NSS (minus Ch70),9017.50836683335
Boston,2013,Req NSS (minus Ch70),9490.58395653668
Boston,2014,Req NSS (minus Ch70),9761.038055241479
Boston,2015,Req NSS (minus Ch70),9950.582225887278
Boston,2016,Req NSS (minus Ch70),10240.417440338962
Boston,2017,Req NSS (minus Ch70),10377.538368109623
Boston,2018,Req NSS (minus Ch70),10622.900869942107
Boston,2019,Req NSS (minus Ch70),11024.209090345383
Boston,2020,Req NSS (minus Ch70),11758.27238659705
Boston,2021,Req NSS (minus Ch70),12127.80257592622
Boston,2022,Req NSS (minus Ch70),12989.215801265156
Boston,2023,Req NSS (minus Ch70),14179.409588782804
Boston,2024,Req NSS (minus Ch70),15249.663410578822
Boston,1993,Actual NSS (minus Req NSS),-6592.297416183048
Boston,1994,Actual NSS (minus Req NSS),300.4749851155574
Boston,1995,Actual NSS (minus Req NSS),371.1815210140093
Boston,1996,Actual NSS (minus Req NSS),740.8891825594251
Boston,1997,Actual NSS (minus Req NSS),887.4564787012902
Boston,1998,Actual NSS (minus Req NSS),893.0585154790606
Boston,1999,Actual NSS (minus Req NSS),732.5538301635072
Boston,2000,Actual NSS (minus Req NSS),747.9588729869247
Boston,2001,Actual NSS (minus Req NSS),781.7134432691271
Boston,2002,Actual NSS (minus Req NSS),916.5661945202555
Boston,2003,Actual NSS (minus Req NSS),1006.2027275513332
Boston,2004,Actual NSS (minus Req NSS),1005.2607493622936
Boston,2005,Actual NSS (minus Req NSS),1209.8017579234324
Boston,2006,Actual NSS (minus Req NSS),1353.643721380605
Boston,2007,Actual NSS (minus Req NSS),1317.0643730985823
Boston,2008,Actual NSS (minus Req NSS),1414.6648296103049
Boston,2009,Actual NSS (minus Req NSS),1426.3478472148954
Boston,2010,Actual NSS (minus Req NSS),1124.7672240841016
Boston,2011,Actual NSS (minus Req NSS),1223.9018722613198
Boston,2012,Actual NSS (minus Req NSS),950.9744059875144
Boston,2013,Actual NSS (minus Req NSS),1205.780173356252
Boston,2014,Actual NSS (minus Req NSS),1578.1405416483065
Boston,2015,Actual NSS (minus Req NSS),2178.1570748352274
Boston,2016,Actual NSS (minus Req NSS),2466.235831209481
Boston,2017,Actual NSS (minus Req NSS),2634.6775176465308
Boston,2018,Actual NSS (minus Req NSS),3547.882893897831
Boston,2019,Actual NSS (minus Req NSS),3995.0244513810726
Boston,2020,Actual NSS (minus Req NSS),4286.957771827737
Boston,2021,Actual NSS (minus Req NSS),5694.914457940142
Boston,2022,Actual NSS (minus Req NSS),5988.4353754521635
Boston,2023,Actual NSS (minus Req NSS),6473.36085048311
Boston,2024,Actual NSS (minus Req NSS),7000.898356023801
Bourne,1993,Ch70 Aid,400.66539440203564
Bourne,1994,Ch70 Aid,550.7705553164012
Bourne,1995,Ch70 Aid,648.6425839354016
Bourne,1996,Ch70 Aid,856.3496474491913
Bourne,1997,Ch70 Aid,926.5645092156022
Bourne,1998,Ch70 Aid,946.1926211926212
Bourne,1999,Ch70 Aid,1099.2683544303798
Bourne,2000,Ch70 Aid,1244.0878661087866
Bourne,2001,Ch70 Aid,1422.7423415862359
Bourne,2002,Ch70 Aid,1474.3163680781759
Bourne,2003,Ch70 Aid,1494.879726468222
Bourne,2004,Ch70 Aid,1734.268533123028
Bourne,2005,Ch70 Aid,1793.6806688417619
Bourne,2006,Ch70 Aid,1845.1448979591837
Bourne,2007,Ch70 Aid,1897.7887550200803
Bourne,2008,Ch70 Aid,1981.4073469387756
Bourne,2009,Ch70 Aid,2078.6731165088513
Bourne,2010,Ch70 Aid,2107.3743611584327
Bourne,2011,Ch70 Aid,2019.5257910706546
Bourne,2012,Ch70 Aid,2086.4400890868596
Bourne,2013,Ch70 Aid,2176.8877737226276
Bourne,2014,Ch70 Aid,2254.7841121495326
Bourne,2015,Ch70 Aid,2340.373320537428
Bourne,2016,Ch70 Aid,2462.4502748625687
Bourne,2017,Ch70 Aid,2581.8528205128205
Bourne,2018,Ch70 Aid,2571.4502776375566
Bourne,2019,Ch70 Aid,2529.5304219823356
Bourne,2020,Ch70 Aid,2606.3033483258373
Bourne,2021,Ch70 Aid,2592.054174950298
Bourne,2022,Ch70 Aid,2945.1553940749022
Bourne,2023,Ch70 Aid,3128.656377402446
Bourne,2024,Ch70 Aid,3261.3724672228846
Bourne,1993,Req NSS (minus Ch70),3810.7701441899917
Bourne,1994,Req NSS (minus Ch70),3540.46147223418
Bourne,1995,Req NSS (minus Ch70),3791.5435614109647
Bourne,1996,Req NSS (minus Ch70),3651.061385317296
Bourne,1997,Req NSS (minus Ch70),3895.6870981568795
Bourne,1998,Req NSS (minus Ch70),4134.945087945088
Bourne,1999,Req NSS (minus Ch70),4369.1776371308015
Bourne,2000,Req NSS (minus Ch70),4604.266108786611
Bourne,2001,Req NSS (minus Ch70),4862.412924884599
Bourne,2002,Req NSS (minus Ch70),4895.366449511401
Bourne,2003,Req NSS (minus Ch70),5066.006838294449
Bourne,2004,Req NSS (minus Ch70),5087.22476340694
Bourne,2005,Req NSS (minus Ch70),5444.303017944535
Bourne,2006,Req NSS (minus Ch70),5785.957959183674
Bourne,2007,Req NSS (minus Ch70),6007.165060240964
Bourne,2008,Req NSS (minus Ch70),6386.378367346939
Bourne,2009,Req NSS (minus Ch70),6460.375463153561
Bourne,2010,Req NSS (minus Ch70),7146.259795570699
Bourne,2011,Req NSS (minus Ch70),7289.759861291721
Bourne,2012,Req NSS (minus Ch70),7651.793318485524
Bourne,2013,Req NSS (minus Ch70),7987.338959854014
Bourne,2014,Req NSS (minus Ch70),8235.594392523364
Bourne,2015,Req NSS (minus Ch70),8142.237523992322
Bourne,2016,Req NSS (minus Ch70),8337.031484257872
Bourne,2017,Req NSS (minus Ch70),8296.766666666666
Bourne,2018,Req NSS (minus Ch70),8383.778899545683
Bourne,2019,Req NSS (minus Ch70),8650.267419038273
Bourne,2020,Req NSS (minus Ch70),9121.532733633183
Bourne,2021,Req NSS (minus Ch70),9293.142147117296
Bourne,2022,Req NSS (minus Ch70),9661.937954164337
Bourne,2023,Req NSS (minus Ch70),10383.06348281887
Bourne,2024,Req NSS (minus Ch70),10971.011323003575
Bourne,1993,Actual NSS (minus Req NSS),-4211.435538592027
Bourne,1994,Actual NSS (minus Req NSS),463.15454154111063
Bourne,1995,Actual NSS (minus Req NSS),-12.547386315342116
Bourne,1996,Actual NSS (minus Req NSS),101.82911654914973
Bourne,1997,Actual NSS (minus Req NSS),346.54136305186455
Bourne,1998,Actual NSS (minus Req NSS),460.23337623337625
Bourne,1999,Actual NSS (minus Req NSS),279.1101265822785
Bourne,2000,Actual NSS (minus Req NSS),253.1661087866109
Bourne,2001,Actual NSS (minus Req NSS),442.83843894250947
Bourne,2002,Actual NSS (minus Req NSS),547.4845276872965
Bourne,2003,Actual NSS (minus Req NSS),853.7007240547064
Bourne,2004,Actual NSS (minus Req NSS),905.5721608832807
Bourne,2005,Actual NSS (minus Req NSS),1713.6834406471396
Bourne,2006,Actual NSS (minus Req NSS),1584.9023727066588
Bourne,2007,Actual NSS (minus Req NSS),1572.4104417670683
Bourne,2008,Actual NSS (minus Req NSS),910.9567346938776
Bourne,2009,Actual NSS (minus Req NSS),1143.931347023593
Bourne,2010,Actual NSS (minus Req NSS),800.4199563790418
Bourne,2011,Actual NSS (minus Req NSS),1308.0925877763336
Bourne,2012,Actual NSS (minus Req NSS),1101.569710467706
Bourne,2013,Actual NSS (minus Req NSS),1735.5144780714788
Bourne,2014,Actual NSS (minus Req NSS),1688.780574778229
Bourne,2015,Actual NSS (minus Req NSS),2084.2994987334764
Bourne,2016,Actual NSS (minus Req NSS),2386.652947673968
Bourne,2017,Actual NSS (minus Req NSS),3058.520704103441
Bourne,2018,Actual NSS (minus Req NSS),3190.7119215110724
Bourne,2019,Actual NSS (minus Req NSS),3139.2227347609096
Bourne,2020,Actual NSS (minus Req NSS),3443.3162280218207
Bourne,2021,Actual NSS (minus Req NSS),3429.866346918489
Bourne,2022,Actual NSS (minus Req NSS),5166.456347121295
Bourne,2023,Actual NSS (minus Req NSS),5344.061300408089
Bourne,2024,Actual NSS (minus Req NSS),6165.524159668397
Boxborough,1993,Ch70 Aid,226.08614232209737
Boxborough,1994,Ch70 Aid,293.4916387959866
Boxborough,1995,Ch70 Aid,257.7692307692308
Boxborough,1996,Ch70 Aid,304.38823529411764
Boxborough,1997,Ch70 Aid,372.3644251626898
Boxborough,1998,Ch70 Aid,414.2490118577075
Boxborough,1999,Ch70 Aid,553.8345588235294
Boxborough,2000,Ch70 Aid,2083.768718801997
Boxborough,2001,Ch70 Aid,2211.3333333333335
Boxborough,2002,Ch70 Aid,2307.8820598006646
Boxborough,2003,Ch70 Aid,2270.475570032573
Boxborough,2004,Ch70 Aid,2205.5777777777776
Boxborough,2005,Ch70 Aid,2213.1440823327616
Boxborough,2006,Ch70 Aid,2362.299283154122
Boxborough,2007,Ch70 Aid,2537.1
Boxborough,2008,Ch70 Aid,2666.0758754863814
Boxborough,2009,Ch70 Aid,2846.659183673469
Boxborough,2010,Ch70 Aid,2978.139433551198
Boxborough,2011,Ch70 Aid,2931.9088838268794
Boxborough,2012,Ch70 Aid,3037.6009389671362
Boxborough,2013,Ch70 Aid,3165.647342995169
Boxborough,2014,Ch70 Aid,3326.2040302267
Boxborough,2018,Ch70 Aid,2489.5
Boxborough,2019,Ch70 Aid,2734.4285714285716
Boxborough,2020,Ch70 Aid,2834.25
Boxborough,2021,Ch70 Aid,2846.4444444444443
Boxborough,2022,Ch70 Aid,2876.4444444444443
Boxborough,2023,Ch70 Aid,3290.9
Boxborough,2024,Ch70 Aid,5484.833333333333
Boxborough,1993,Req NSS (minus Ch70),5328.906367041199
Boxborough,1994,Req NSS (minus Ch70),4541.71237458194
Boxborough,1995,Req NSS (minus Ch70),4459.506631299735
Boxborough,1996,Req NSS (minus Ch70),3937.0917647058823
Boxborough,1997,Req NSS (minus Ch70),3879.6507592190887
Boxborough,1998,Req NSS (minus Ch70),3363.6521739130435
Boxborough,1999,Req NSS (minus Ch70),3763.8033088235293
Boxborough,2000,Req NSS (minus Ch70),3893.116472545757
Boxborough,2001,Req NSS (minus Ch70),4028.478048780488
Boxborough,2002,Req NSS (minus Ch70),4210.96511627907
Boxborough,2003,Req NSS (minus Ch70),4282.465798045602
Boxborough,2004,Req NSS (minus Ch70),4450.637606837607
Boxborough,2005,Req NSS (minus Ch70),4943.677530017153
Boxborough,2006,Req NSS (minus Ch70),5654.582437275985
Boxborough,2007,Req NSS (minus Ch70),5963.618867924528
Boxborough,2008,Req NSS (minus Ch70),6134.830739299611
Boxborough,2009,Req NSS (minus Ch70),6073.377551020408
Boxborough,2010,Req NSS (minus Ch70),6845.287581699346
Boxborough,2011,Req NSS (minus Ch70),6878.2756264236905
Boxborough,2012,Req NSS (minus Ch70),7131.2464788732395
Boxborough,2013,Req NSS (minus Ch70),7925.285024154589
Boxborough,2014,Req NSS (minus Ch70),8406.173803526448
Boxborough,2018,Req NSS (minus Ch70),12241.333333333334
Boxborough,2019,Req NSS (minus Ch70),12507.57142857143
Boxborough,2020,Req NSS (minus Ch70),13113.125
Boxborough,2021,Req NSS (minus Ch70),13083.888888888889
Boxborough,2022,Req NSS (minus Ch70),14087.738888888889
Boxborough,2023,Req NSS (minus Ch70),13843.6
Boxborough,2024,Req NSS (minus Ch70),15112.375
Boxborough,1993,Actual NSS (minus Req NSS),-5554.9925093632955
Boxborough,1994,Actual NSS (minus Req NSS),483.1571906354515
Boxborough,1995,Actual NSS (minus Req NSS),159.29708222811672
Boxborough,1996,Actual NSS (minus Req NSS),442.6024470588236
Boxborough,1997,Actual NSS (minus Req NSS),587.6529284164859
Boxborough,1998,Actual NSS (minus Req NSS),649.6660079051384
Boxborough,1999,Actual NSS (minus Req NSS),844.4485294117648
Boxborough,2000,Actual NSS (minus Req NSS),128.66056572379367
Boxborough,2001,Actual NSS (minus Req NSS),244.80050406504074
Boxborough,2002,Actual NSS (minus Req NSS),942.6594684385382
Boxborough,2003,Actual NSS (minus Req NSS),1313.1775244299674
Boxborough,2004,Actual NSS (minus Req NSS),1462.7179487179487
Boxborough,2005,Actual NSS (minus Req NSS),1464.1428644939967
Boxborough,2006,Actual NSS (minus Req NSS),1649.9448924731182
Boxborough,2007,Actual NSS (minus Req NSS),2158.7188679245282
Boxborough,2008,Actual NSS (minus Req NSS),2145.673151750973
Boxborough,2009,Actual NSS (minus Req NSS),2372.955102040816
Boxborough,2010,Actual NSS (minus Req NSS),2737.5686274509803
Boxborough,2011,Actual NSS (minus Req NSS),3238.1913439635537
Boxborough,2012,Actual NSS (minus Req NSS),4450.427230046948
Boxborough,2013,Actual NSS (minus Req NSS),3780.4347826086955
Boxborough,2014,Actual NSS (minus Req NSS),3576.642317380353
Boxborough,2018,Actual NSS (minus Req NSS),11901.166666666666
Boxborough,2019,Actual NSS (minus Req NSS),6134.457142857144
Boxborough,2020,Actual NSS (minus Req NSS),11875.95
Boxborough,2021,Actual NSS (minus Req NSS),-15930.333333333334
Boxborough,2022,Actual NSS (minus Req NSS),3841.483333333334
Boxborough,2023,Actual NSS (minus Req NSS),-3567.3
Boxborough,2024,Actual NSS (minus Req NSS),-20597.208333333332
Boxford,1993,Ch70 Aid,208.5627836611195
Boxford,1994,Ch70 Aid,259.9018232819074
Boxford,1995,Ch70 Aid,269.47229551451187
Boxford,1996,Ch70 Aid,306.0633484162896
Boxford,1997,Ch70 Aid,364.98928188638797
Boxford,1998,Ch70 Aid,428.5884146341463
Boxford,1999,Ch70 Aid,552.1986166007905
Boxford,2000,Ch70 Aid,1460.6100691016782
Boxford,2001,Ch70 Aid,1651.6447105788423
Boxford,2002,Ch70 Aid,1685.0398832684825
Boxford,2003,Ch70 Aid,1792.0673934588701
Boxford,2004,Ch70 Aid,1557.1117330462864
Boxford,2005,Ch70 Aid,1542.1714285714286
Boxford,2006,Ch70 Aid,1643.1242290748899
Boxford,2007,Ch70 Aid,1739.6453001132504
Boxford,2008,Ch70 Aid,1834.0961672473868
Boxford,2009,Ch70 Aid,1894.4831615120274
Boxford,2010,Ch70 Aid,1966.9975728155339
Boxford,2011,Ch70 Aid,1888.7611386138615
Boxford,2012,Ch70 Aid,1990.0285343709468
Boxford,2013,Ch70 Aid,2133.1950886766713
Boxford,2014,Ch70 Aid,2126.6559139784945
Boxford,2015,Ch70 Aid,2227.0520547945207
Boxford,2016,Ch70 Aid,2255.106995884774
Boxford,2017,Ch70 Aid,2344.6559888579386
Boxford,2018,Ch70 Aid,2308.0284167794316
Boxford,2019,Ch70 Aid,2452.7741477272725
Boxford,2020,Ch70 Aid,2479.295035460993
Boxford,2021,Ch70 Aid,2397.6721536351165
Boxford,2022,Ch70 Aid,2627.181277860327
Boxford,2023,Ch70 Aid,2485.3676268861454
Boxford,2024,Ch70 Aid,2572.9445214979196
Boxford,1993,Req NSS (minus Ch70),3986.7957639939486
Boxford,1994,Req NSS (minus Ch70),3840.6788218793827
Boxford,1995,Req NSS (minus Ch70),4113.627968337731
Boxford,1996,Req NSS (minus Ch70),3593.029411764706
Boxford,1997,Req NSS (minus Ch70),3879.844587352626
Boxford,1998,Req NSS (minus Ch70),3756.116869918699
Boxford,1999,Req NSS (minus Ch70),4282.166996047431
Boxford,2000,Req NSS (minus Ch70),4146.931885488648
Boxford,2001,Req NSS (minus Ch70),4608.912175648703
Boxford,2002,Req NSS (minus Ch70),4741.639105058366
Boxford,2003,Req NSS (minus Ch70),5074.860257680873
Boxford,2004,Req NSS (minus Ch70),5499.625618945102
Boxford,2005,Req NSS (minus Ch70),5581.45842217484
Boxford,2006,Req NSS (minus Ch70),5686.906607929515
Boxford,2007,Req NSS (minus Ch70),5730.720271800679
Boxford,2008,Req NSS (minus Ch70),5987.675958188153
Boxford,2009,Req NSS (minus Ch70),6062.447880870562
Boxford,2010,Req NSS (minus Ch70),6721.621359223301
Boxford,2011,Req NSS (minus Ch70),6876.840346534654
Boxford,2012,Req NSS (minus Ch70),7194.5460440985735
Boxford,2013,Req NSS (minus Ch70),7419.207366984993
Boxford,2014,Req NSS (minus Ch70),7603.674731182796
Boxford,2015,Req NSS (minus Ch70),7516.367123287671
Boxford,2016,Req NSS (minus Ch70),7556.917695473251
Boxford,2017,Req NSS (minus Ch70),7396.523676880222
Boxford,2018,Req NSS (minus Ch70),7550.595399188092
Boxford,2019,Req NSS (minus Ch70),7799.082386363636
Boxford,2020,Req NSS (minus Ch70),8178.153191489362
Boxford,2021,Req NSS (minus Ch70),8396.499314128943
Boxford,2022,Req NSS (minus Ch70),8676.210995542348
Boxford,2023,Req NSS (minus Ch70),8642.06035665295
Boxford,2024,Req NSS (minus Ch70),9318.263522884881
Boxford,1993,Actual NSS (minus Req NSS),-4195.358547655068
Boxford,1994,Actual NSS (minus Req NSS),103.32819074333801
Boxford,1995,Actual NSS (minus Req NSS),-12.758575197889183
Boxford,1996,Actual NSS (minus Req NSS),75.77714932126698
Boxford,1997,Actual NSS (minus Req NSS),56.5016077170418
Boxford,1998,Actual NSS (minus Req NSS),629.6026422764228
Boxford,1999,Actual NSS (minus Req NSS),191.8893280632411
Boxford,2000,Actual NSS (minus Req NSS),-35.1964461994077
Boxford,2001,Actual NSS (minus Req NSS),282.4850299401198
Boxford,2002,Actual NSS (minus Req NSS),319.44941634241246
Boxford,2003,Actual NSS (minus Req NSS),510.796828543112
Boxford,2004,Actual NSS (minus Req NSS),1105.627556512379
Boxford,2005,Actual NSS (minus Req NSS),845.98618336887
Boxford,2006,Actual NSS (minus Req NSS),1604.363986784141
Boxford,2007,Actual NSS (minus Req NSS),1948.3252548131372
Boxford,2008,Actual NSS (minus Req NSS),2711.062950058072
Boxford,2009,Actual NSS (minus Req NSS),2582.6176403207332
Boxford,2010,Actual NSS (minus Req NSS),2519.160194174757
Boxford,2011,Actual NSS (minus Req NSS),2730.6039603960394
Boxford,2012,Actual NSS (minus Req NSS),3306.3774319066147
Boxford,2013,Actual NSS (minus Req NSS),4203.493860845839
Boxford,2014,Actual NSS (minus Req NSS),3959.0134408602153
Boxford,2015,Actual NSS (minus Req NSS),5053.628767123288
Boxford,2016,Actual NSS (minus Req NSS),6106.681394243702
Boxford,2017,Actual NSS (minus Req NSS),6612.991643454039
Boxford,2018,Actual NSS (minus Req NSS),6795.689349824086
Boxford,2019,Actual NSS (minus Req NSS),8018.2107904917875
Boxford,2020,Actual NSS (minus Req NSS),7911.603756865423
Boxford,2021,Actual NSS (minus Req NSS),7465.135802469136
Boxford,2022,Actual NSS (minus Req NSS),9621.984546805348
Boxford,2023,Actual NSS (minus Req NSS),8080.224175582991
Boxford,2024,Actual NSS (minus Req NSS),8809.106796116504
Boylston,1993,Ch70 Aid,548.3672727272727
Boylston,1994,Ch70 Aid,584.7021276595744
Boylston,1995,Ch70 Aid,582.0472972972973
Boylston,1996,Ch70 Aid,627.1987179487179
Boylston,1997,Ch70 Aid,701.9907407407408
Boylston,1998,Ch70 Aid,797.047619047619
Boylston,1999,Ch70 Aid,892.791277258567
Boylston,2000,Ch70 Aid,964.1647727272727
Boylston,2001,Ch70 Aid,1099.7574931880108
Boylston,2002,Ch70 Aid,1215.6455026455026
Boylston,2003,Ch70 Aid,1317.9944751381215
Boylston,2004,Ch70 Aid,1060.2533333333333
Boylston,2005,Ch70 Aid,1048.602197802198
Boylston,2006,Ch70 Aid,1125.1864788732394
Boylston,2007,Ch70 Aid,1177.8477777777778
Boylston,2008,Ch70 Aid,1268.4632183908047
Boylston,2009,Ch70 Aid,1355.6123529411766
Boylston,2010,Ch70 Aid,1275.9604519774011
Boylston,2011,Ch70 Aid,1213.1558073654392
Boylston,2012,Ch70 Aid,1266.3029411764705
Boylston,2013,Ch70 Aid,1251.5578969089675
Boylston,2014,Ch70 Aid,1378.5060651209678
Boylston,2015,Ch70 Aid,1482.40093708194
Boylston,2016,Ch70 Aid,1591.2115907685513
Boylston,2017,Ch70 Aid,1692.5013825
Boylston,2018,Ch70 Aid,1722.5013825
Boylston,2019,Ch70 Aid,2097.63986013986
Boylston,2020,Ch70 Aid,3026.1785714285716
Boylston,2021,Ch70 Aid,3035.75
Boylston,2022,Ch70 Aid,3242.057142857143
Boylston,2023,Ch70 Aid,3782.4
Boylston,2024,Ch70 Aid,5403.428571428572
Boylston,1993,Req NSS (minus Ch70),4730.72
Boylston,1994,Req NSS (minus Ch70),4833.858156028369
Boylston,1995,Req NSS (minus Ch70),4457.641891891892
Boylston,1996,Req NSS (minus Ch70),4369.871794871795
Boylston,1997,Req NSS (minus Ch70),4286.268518518518
Boylston,1998,Req NSS (minus Ch70),4725.038095238096
Boylston,1999,Req NSS (minus Ch70),5003.881619937694
Boylston,2000,Req NSS (minus Ch70),5059.551136363636
Boylston,2001,Req NSS (minus Ch70),4760.133514986376
Boylston,2002,Req NSS (minus Ch70),4962.706349206349
Boylston,2003,Req NSS (minus Ch70),4988.972375690608
Boylston,2004,Req NSS (minus Ch70),5446.416111111112
Boylston,2005,Req NSS (minus Ch70),6176.043956043956
Boylston,2006,Req NSS (minus Ch70),6764.647323943662
Boylston,2007,Req NSS (minus Ch70),6856.258333333333
Boylston,2008,Req NSS (minus Ch70),6932.298850574713
Boylston,2009,Req NSS (minus Ch70),6856.538235294118
Boylston,2010,Req NSS (minus Ch70),7176.966101694915
Boylston,2011,Req NSS (minus Ch70),7300.549575070821
Boylston,2012,Req NSS (minus Ch70),7625.726470588235
Boylston,2013,Req NSS (minus Ch70),7621.875
Boylston,2014,Req NSS (minus Ch70),8143.725806451613
Boylston,2015,Req NSS (minus Ch70),7815.461538461538
Boylston,2016,Req NSS (minus Ch70),7997.823321554771
Boylston,2017,Req NSS (minus Ch70),7873.549090909091
Boylston,2018,Req NSS (minus Ch70),7898.923636363636
Boylston,2019,Req NSS (minus Ch70),7888.881118881119
Boylston,2020,Req NSS (minus Ch70),12315.892857142857
Boylston,2021,Req NSS (minus Ch70),13378.710714285715
Boylston,2022,Req NSS (minus Ch70),13945.122857142858
Boylston,2023,Req NSS (minus Ch70),14725.708333333334
Boylston,2024,Req NSS (minus Ch70),16066.764285714286
Boylston,1993,Actual NSS (minus Req NSS),-5279.087272727273
Boylston,1994,Actual NSS (minus Req NSS),282.9468085106383
Boylston,1995,Actual NSS (minus Req NSS),537.4695945945946
Boylston,1996,Actual NSS (minus Req NSS),531.5288461538462
